passiveTrial.started,passive.sessionIndex,passive.movie,passive.sound,passiveTrial.stopped,passiveSelfPaceKey.keys,passiveSelfPaceKey.rt,passiveSelfPaceKey.duration,passiveTrials_s1.thisRepN,passiveTrials_s1.thisTrialN,passiveTrials_s1.thisN,passiveTrials_s1.thisIndex,passiveTrials_s1.ran,sessionIndex,passiveMovie,passiveSound,participant,születési dátum (ÉÉÉÉ.HH.NN),date,expName,psychopyVersion,OS,frameRate,comprehensionTrial.started,comprehension.sessionIndex,comprehension.correctPosition,comprehension.response,comprehension.rt,comprehension.correct,comprehension.t_sentenceAudioEnd,comprehension.t_lastChoiceClick,comprehensionTrial.stopped,comprehensionTrials_s1.thisRepN,comprehensionTrials_s1.thisTrialN,comprehensionTrials_s1.thisN,comprehensionTrials_s1.thisIndex,comprehensionTrials_s1.ran,sentence,video_correct,video_incorrect,productionTrial.started,production.sessionIndex,production.video,production.correct_words,production.all_words,production.correct_words_form,production.all_words_form,production.correct,production.t_firstVideoEnd,production.t_lastWordClick,production.response,productionTrial.stopped,productionTrials_s1.thisRepN,productionTrials_s1.thisTrialN,productionTrials_s1.thisN,productionTrials_s1.thisIndex,productionTrials_s1.ran,video,correct_words,all_words,sentence_form,correct_words_form,all_words_form,familiarityTrial.started,familiarity.testName,familiarity.thisN,familiarity.sessionIndex,familiarity.audio,familiarity.previous_encounters,familiarity.playAttemptTime,familiarity.rating,familiarity.playClickCount,familiarity.t_audioEnd,familiarity.t_lastLikertClick,familiarityTrial.stopped,chunkTest_s1.thisRepN,chunkTest_s1.thisTrialN,chunkTest_s1.thisN,chunkTest_s1.thisIndex,chunkTest_s1.ran,audio,previous_encounters,GJTest_s1.thisRepN,GJTest_s1.thisTrialN,GJTest_s1.thisN,GJTest_s1.thisIndex,GJTest_s1.ran,passiveTrials_s2.thisRepN,passiveTrials_s2.thisTrialN,passiveTrials_s2.thisN,passiveTrials_s2.thisIndex,passiveTrials_s2.ran,comprehensionTrials_s2.thisRepN,comprehensionTrials_s2.thisTrialN,comprehensionTrials_s2.thisN,comprehensionTrials_s2.thisIndex,comprehensionTrials_s2.ran,productionTrials_s2.thisRepN,productionTrials_s2.thisTrialN,productionTrials_s2.thisN,productionTrials_s2.thisIndex,productionTrials_s2.ran,chunkTest_s2.thisRepN,chunkTest_s2.thisTrialN,chunkTest_s2.thisN,chunkTest_s2.thisIndex,chunkTest_s2.ran,GJTest_s2.thisRepN,GJTest_s2.thisTrialN,GJTest_s2.thisN,GJTest_s2.thisIndex,GJTest_s2.ran
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,6728.943,2,2,2,35.13,1,18.593,35.13,6766.631,,,,,,Ab-SBJ-N5-HIDE-INTR.mp3,Ab-SBJ-N5-HIDE-INTR.mp4,Aa-SBJ-N5-HIDE-INTR.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,6766.632,2,2,1,32.407,0,19.016,32.407,6801.748,,,,,,Ab-OBJ-N5-Ab-SBJ-N2-REVEAL-TR.mp3,Ab-OBJ-N5-Ab-SBJ-N2-REVEAL-TR.mp4,Ab-OBJ-N2-Ab-SBJ-N5-PUSH-TR.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,6801.748,2,2,2,29.664,1,21.058,29.664,6834.02,,,,,,SBJ-N5-REVEAL-INTR-LOC-N4.mp3,SBJ-N5-REVEAL-INTR-LOC-N4.mp4,SBJ-N4-REVEAL-INTR-LOC-N5.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,6834.021,2,1,2,43.337,0,24.079,43.337,6879.639,,,,,,OBJ-N5-SBJ-N1-REVEAL-TR-LOC-N3.mp3,OBJ-N5-SBJ-N1-REVEAL-TR-LOC-N3.mp4,OBJ-N3-SBJ-N1-PUSH-TR-LOC-N5.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,6879.639,2,1,1,34.093,1,23.676,34.093,6916.217,,,,,,SBJ-N1-REVEAL-INTR-Ab-LOC-N5.mp3,SBJ-N1-REVEAL-INTR-Ab-LOC-N5.mp4,SBJ-N1-HIDE-INTR-Aa-LOC-N5.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,14,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,6916.218,2,2,2,25.093,1,23.137,25.093,6944.072,,,,,,Ab-OBJ-N5-SBJ-N3-HIDE-TR-Ab-LOC-N1.mp3,Ab-OBJ-N5-SBJ-N3-HIDE-TR-Ab-LOC-N1.mp4,OBJ-N3-Ab-SBJ-N5-HIDE-TR-Aa-LOC-N1.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,15,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,6944.073,2,2,2,19.034,1,18.142,19.034,6965.454,,,,,,Aa-SBJ-N5-HIDE-INTR.mp3,Aa-SBJ-N5-HIDE-INTR.mp4,Ab-SBJ-N5-HIDE-INTR.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,16,16,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,6965.455,2,2,1,23.719,0,16.416,23.719,6991.555,,,,,,Ab-OBJ-N5-Aa-SBJ-N5-PUSH-TR.mp3,Ab-OBJ-N5-Aa-SBJ-N5-PUSH-TR.mp4,Aa-OBJ-N5-Ab-SBJ-N5-PUSH-TR.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,17,17,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,6991.556,2,1,1,18.589,1,17.062,18.589,7012.566,,,,,,SBJ-N2-GO-INTR.mp3,SBJ-N2-GO-INTR.mp4,SBJ-N2-JUMP-INTR.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,18,18,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,7012.566,2,1,1,26.394,1,17.871,26.394,7041.49,,,,,,Ab-SBJ-N4-REVEAL-INTR-LOC-N2.mp3,Ab-SBJ-N4-REVEAL-INTR-LOC-N2.mp4,Aa-SBJ-N4-HIDE-INTR-LOC-N2.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,19,19,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,7041.491,2,2,1,29.732,0,19.27,29.732,7073.681,,,,,,Ab-OBJ-N5-SBJ-N2-HIDE-TR-Ab-LOC-N4.mp3,Ab-OBJ-N5-SBJ-N2-HIDE-TR-Ab-LOC-N4.mp4,OBJ-N2-Aa-SBJ-N5-HIDE-TR-Ab-LOC-N4.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,20,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,7073.683,2,2,2,31.486,1,16.028,31.486,7107.415,,,,,,OBJ-N5-Ab-SBJ-N1-PUSH-TR.mp3,OBJ-N5-Ab-SBJ-N1-PUSH-TR.mp4,OBJ-N5-Aa-SBJ-N1-PUSH-TR.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,21,21,21,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,7107.416,2,2,2,37.762,1,22.693,37.762,7147.509,,,,,,Ab-SBJ-N3-JUMP-INTR.mp3,Ab-SBJ-N3-JUMP-INTR.mp4,Aa-SBJ-N3-REVEAL-INTR.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,22,22,22,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,7147.51,2,1,2,29.039,0,21.785,29.039,7178.845,,,,,,Ab-OBJ-N5-Ab-SBJ-N3-REVEAL-TR-LOC-N4.mp3,Ab-OBJ-N5-Ab-SBJ-N3-REVEAL-TR-LOC-N4.mp4,Ab-OBJ-N3-Ab-SBJ-N5-PUSH-TR-LOC-N4.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,23,23,23,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,7178.846,2,2,2,32.455,1,18.745,32.455,7213.855,,,,,,OBJ-N5-Ab-SBJ-N4-PUSH-TR.mp3,OBJ-N5-Ab-SBJ-N4-PUSH-TR.mp4,Ab-OBJ-N4-SBJ-N5-PUSH-TR.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,24,24,24,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,7213.856,2,2,2,35.745,1,20.217,35.745,7252.56,,,,,,Ab-OBJ-N5-Ab-SBJ-N2-HIDE-TR-LOC-N4.mp3,Ab-OBJ-N5-Ab-SBJ-N2-HIDE-TR-LOC-N4.mp4,Ab-OBJ-N5-Ab-SBJ-N2-REVEAL-TR-LOC-N4.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,25,25,25,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,7252.561,2,1,1,70.163,1,59.018,70.163,7325.351,,,,,,OBJ-N5-Ab-SBJ-N4-REVEAL-TR.mp3,OBJ-N5-Ab-SBJ-N4-REVEAL-TR.mp4,Aa-OBJ-N4-SBJ-N5-REVEAL-TR.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,26,26,26,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,7325.352,2,2,2,17.151,1,16.114,17.151,7345.23,,,,,,SBJ-N4-HIDE-INTR.mp3,SBJ-N4-HIDE-INTR.mp4,SBJ-N4-GO-INTR.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,27,27,27,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,7345.23,2,2,2,19.689,1,18.314,19.689,7367.134,,,,,,Ab-SBJ-N3-GO-INTR.mp3,Ab-SBJ-N3-GO-INTR.mp4,Aa-SBJ-N3-GO-INTR.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,28,28,28,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,7367.136,2,1,2,63.821,0,51.538,63.821,7433.464,,,,,,OBJ-N5-Ab-SBJ-N1-PUSH-TR-Ab-LOC-N4.mp3,OBJ-N5-Ab-SBJ-N1-PUSH-TR-Ab-LOC-N4.mp4,OBJ-N5-Ab-SBJ-N4-HIDE-TR-Ab-LOC-N1.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,29,29,29,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,7433.466,2,1,2,136.188,0,120.664,136.188,7572.189,,,,,,Aa-OBJ-N5-Ab-SBJ-N5-REVEAL-TR.mp3,Aa-OBJ-N5-Ab-SBJ-N5-REVEAL-TR.mp4,Ab-OBJ-N5-Aa-SBJ-N5-REVEAL-TR.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,30,30,30,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,7572.19,2,1,1,22.831,1,15.898,22.831,7597.33,,,,,,Ab-SBJ-N5-JUMP-INTR.mp3,Ab-SBJ-N5-JUMP-INTR.mp4,Aa-SBJ-N5-GO-INTR.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,31,31,31,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,7597.332,2,1,1,18.696,1,17.879,18.696,7618.454,,,,,,OBJ-N5-SBJ-N2-HIDE-TR.mp3,OBJ-N5-SBJ-N2-HIDE-TR.mp4,OBJ-N2-SBJ-N5-PUSH-TR.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,32,32,32,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,7618.456,2,1,2,26.464,0,17.323,26.464,7647.595,,,,,,Ab-SBJ-N4-HIDE-INTR.mp3,Ab-SBJ-N4-HIDE-INTR.mp4,Aa-SBJ-N4-HIDE-INTR.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,33,33,33,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,7647.596,2,2,2,35.023,1,19.823,35.023,7685.024,,,,,,Ab-SBJ-N1-JUMP-INTR-Aa-LOC-N4.mp3,Ab-SBJ-N1-JUMP-INTR-Aa-LOC-N4.mp4,Aa-SBJ-N4-JUMP-INTR-Aa-LOC-N1.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,34,34,34,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,7685.026,2,2,1,25.234,0,18.517,25.234,7712.502,,,,,,Aa-SBJ-N5-GO-INTR-Ab-LOC-N3.mp3,Aa-SBJ-N5-GO-INTR-Ab-LOC-N3.mp4,Ab-SBJ-N3-GO-INTR-Aa-LOC-N5.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,35,35,35,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,7712.503,2,1,2,32.33,0,16.864,32.33,7747.178,,,,,,SBJ-N1-GO-INTR-Aa-LOC-N4.mp3,SBJ-N1-GO-INTR-Aa-LOC-N4.mp4,SBJ-N1-JUMP-INTR-Ab-LOC-N4.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,36,36,36,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,7747.179,2,2,1,24.203,0,22.153,24.203,7773.515,,,,,,Aa-SBJ-N2-HIDE-INTR-Ab-LOC-N5.mp3,Aa-SBJ-N2-HIDE-INTR-Ab-LOC-N5.mp4,Aa-SBJ-N2-GO-INTR-Ab-LOC-N5.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,37,37,37,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,7773.517,2,1,1,33.082,1,24.04,33.082,7809.16,,,,,,SBJ-N4-JUMP-INTR-Aa-LOC-N5.mp3,SBJ-N4-JUMP-INTR-Aa-LOC-N5.mp4,Ab-SBJ-N5-JUMP-INTR-LOC-N4.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,38,38,38,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,7809.161,2,1,2,22.753,0,20.125,22.753,7834.092,,,,,,OBJ-N5-Ab-SBJ-N3-HIDE-TR-Ab-LOC-N4.mp3,OBJ-N5-Ab-SBJ-N3-HIDE-TR-Ab-LOC-N4.mp4,OBJ-N5-Ab-SBJ-N3-HIDE-TR-Aa-LOC-N4.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,39,39,39,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,7834.092,2,1,1,230.79,1,223.499,230.79,8067.614,,,,,,Ab-OBJ-N5-Ab-SBJ-N3-REVEAL-TR-LOC-N4.mp3,Ab-OBJ-N5-Ab-SBJ-N3-REVEAL-TR-LOC-N4.mp4,Ab-OBJ-N5-SBJ-N4-HIDE-TR-Ab-LOC-N3.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,40,40,40,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,8067.615,2,1,2,17.198,0,16.167,17.198,8087.37,,,,,,OBJ-N5-Ab-SBJ-N3-PUSH-TR.mp3,OBJ-N5-Ab-SBJ-N3-PUSH-TR.mp4,Ab-OBJ-N3-SBJ-N5-PUSH-TR.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,41,41,41,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,Ab SBJ.N4 REVEAL-INTR LOC.N3,,,8108.254,2,Ab-SBJ-N4-REVEAL-INTR-LOC-N3.mp4,Ab|N4|REVEAL|N3,N5|N4|Aa|REVEAL|GO|HIDE|Ab|N3,zsot|dabi|girda|zilép,timó|dabi|gyék|girda|kávler|zsübe|zsot|zilép,1,7.627,43.092,zsot dabi girda zilép,8158.066,,,,,,Ab-SBJ-N4-REVEAL-INTR-LOC-N3.mp4,Ab|N4|REVEAL|N3,N5|N4|Aa|REVEAL|GO|HIDE|Ab|N3,zsot dabi girda zilép,zsot|dabi|girda|zilép,timó|dabi|gyék|girda|kávler|zsübe|zsot|zilép,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,OBJ.N5 Ab SBJ.N4 PUSH-TR Ab LOC.N3,,,8158.61,2,OBJ-N5-Ab-SBJ-N4-PUSH-TR-Ab-LOC-N3.mp4,N5|Ab|N4|PUSH|Ab|N3,GO|N3|JUMP|N1|Ab|N4|PUSH|N5|Ab|N2,timó|zsot|dabi|vánta|zsot|zilép,kávler|zilép|bonip|pekli|zsot|dabi|vánta|timó|zsot|murak,0,5.574,62.102,zsot dabi timó kávler zsot zilép,8231.133,,,,,,OBJ-N5-Ab-SBJ-N4-PUSH-TR-Ab-LOC-N3.mp4,N5|Ab|N4|PUSH|Ab|N3,GO|N3|JUMP|N1|Ab|N4|PUSH|N5|Ab|N2,timó zsot dabi vánta zsot zilép,timó|zsot|dabi|vánta|zsot|zilép,kávler|zilép|bonip|pekli|zsot|dabi|vánta|timó|zsot|murak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,,,,,,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,Ab OBJ.N5 SBJ.N4 HIDE-TR,,,8231.732,2,Ab-OBJ-N5-SBJ-N4-HIDE-TR.mp4,Ab|N5|N4|HIDE,N4|GO|Ab|N1|Aa|HIDE|N5|REVEAL,zsot|timó|dabi|zsübe,dabi|kávler|zsot|pekli|gyék|zsübe|timó|girda,0,9.845,27.834,timó dabi zsübe gyék,8283.769,,,,,,Ab-OBJ-N5-SBJ-N4-HIDE-TR.mp4,Ab|N5|N4|HIDE,N4|GO|Ab|N1|Aa|HIDE|N5|REVEAL,zsot timó dabi zsübe,zsot|timó|dabi|zsübe,dabi|kávler|zsot|pekli|gyék|zsübe|timó|girda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,,,,,,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,Aa SBJ.N5 JUMP-INTR,,,8284.322,2,Aa-SBJ-N5-JUMP-INTR.mp4,Aa|N5|JUMP,N3|HIDE|GO|JUMP|N5|Aa|Ab,gyék|timó|bonip,zilép|zsübe|kávler|bonip|timó|gyék|zsot,0,6.871,22.112,zsot timó kávler,8311.924,,,,,,Aa-SBJ-N5-JUMP-INTR.mp4,Aa|N5|JUMP,N3|HIDE|GO|JUMP|N5|Aa|Ab,gyék timó bonip,gyék|timó|bonip,zilép|zsübe|kávler|bonip|timó|gyék|zsot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,1,,,,,,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,Ab SBJ.N3 REVEAL-INTR LOC.N5,,,8312.547,2,Ab-SBJ-N3-REVEAL-INTR-LOC-N5.mp4,Ab|N3|REVEAL|N5,REVEAL|PUSH|Aa|Ab|N5|HIDE|N3|N1,zsot|zilép|girda|timó,girda|vánta|gyék|zsot|timó|zsübe|zilép|pekli,1,6.636,42.794,zsot zilép girda timó,8359.484,,,,,,Ab-SBJ-N3-REVEAL-INTR-LOC-N5.mp4,Ab|N3|REVEAL|N5,REVEAL|PUSH|Aa|Ab|N5|HIDE|N3|N1,zsot zilép girda timó,zsot|zilép|girda|timó,girda|vánta|gyék|zsot|timó|zsübe|zilép|pekli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,1,,,,,,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,Ab OBJ.N5 SBJ.N2 REVEAL-TR LOC.N4,,,8360.089,2,Ab-OBJ-N5-SBJ-N2-REVEAL-TR-LOC-N4.mp4,Ab|N5|N2|REVEAL|N4,Aa|Ab|N4|N2|N3|PUSH|REVEAL|HIDE|N5,zsot|timó|murak|girda|dabi,gyék|zsot|dabi|murak|zilép|vánta|girda|zsübe|timó,0,5.852,109.399,timó zsübe zsot murak gyék dabi,8476.175,,,,,,Ab-OBJ-N5-SBJ-N2-REVEAL-TR-LOC-N4.mp4,Ab|N5|N2|REVEAL|N4,Aa|Ab|N4|N2|N3|PUSH|REVEAL|HIDE|N5,zsot timó murak girda dabi,zsot|timó|murak|girda|dabi,gyék|zsot|dabi|murak|zilép|vánta|girda|zsübe|timó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,1,,,,,,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,Ab OBJ.N5 SBJ.N3 HIDE-TR Ab LOC.N4,,,8476.727,2,Ab-OBJ-N5-SBJ-N3-HIDE-TR-Ab-LOC-N4.mp4,Ab|N5|N3|HIDE|Ab|N4,N3|HIDE|N1|Aa|REVEAL|Ab|N4|N5|Ab|GO,zsot|timó|zilép|zsübe|zsot|dabi,zilép|zsübe|pekli|gyék|girda|zsot|dabi|timó|zsot|kávler,0,8.451,64.704,zsot timó zsübe zilép zsot dabi gyék,8552.838,,,,,,Ab-OBJ-N5-SBJ-N3-HIDE-TR-Ab-LOC-N4.mp4,Ab|N5|N3|HIDE|Ab|N4,N3|HIDE|N1|Aa|REVEAL|Ab|N4|N5|Ab|GO,zsot timó zilép zsübe zsot dabi,zsot|timó|zilép|zsübe|zsot|dabi,zilép|zsübe|pekli|gyék|girda|zsot|dabi|timó|zsot|kávler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,1,,,,,,,,,,
