passiveTrial.started,passive.sessionIndex,passive.movie,passive.sound,passiveTrial.stopped,passiveSelfPaceKey.keys,passiveSelfPaceKey.rt,passiveSelfPaceKey.duration,passiveTrials_s1.thisRepN,passiveTrials_s1.thisTrialN,passiveTrials_s1.thisN,passiveTrials_s1.thisIndex,passiveTrials_s1.ran,sessionIndex,passiveMovie,passiveSound,participant,születési dátum (ÉÉÉÉ.HH.NN),date,expName,psychopyVersion,OS,frameRate,comprehensionTrial.started,comprehension.sessionIndex,comprehension.correctPosition,comprehension.response,comprehension.rt,comprehension.correct,comprehension.t_sentenceAudioEnd,comprehension.t_lastChoiceClick,comprehensionTrial.stopped,comprehensionTrials_s1.thisRepN,comprehensionTrials_s1.thisTrialN,comprehensionTrials_s1.thisN,comprehensionTrials_s1.thisIndex,comprehensionTrials_s1.ran,sentence,video_correct,video_incorrect,productionTrial.started,production.sessionIndex,production.video,production.correct_words,production.all_words,production.correct_words_form,production.all_words_form,production.correct,production.t_firstVideoEnd,production.t_lastWordClick,production.response,productionTrial.stopped,productionTrials_s1.thisRepN,productionTrials_s1.thisTrialN,productionTrials_s1.thisN,productionTrials_s1.thisIndex,productionTrials_s1.ran,video,correct_words,all_words,sentence_form,correct_words_form,all_words_form,familiarityTrial.started,familiarity.testName,familiarity.thisN,familiarity.sessionIndex,familiarity.audio,familiarity.previous_encounters,familiarity.playAttemptTime,familiarity.rating,familiarity.playClickCount,familiarity.t_audioEnd,familiarity.t_lastLikertClick,familiarityTrial.stopped,chunkTest_s1.thisRepN,chunkTest_s1.thisTrialN,chunkTest_s1.thisN,chunkTest_s1.thisIndex,chunkTest_s1.ran,audio,previous_encounters,GJTest_s1.thisRepN,GJTest_s1.thisTrialN,GJTest_s1.thisN,GJTest_s1.thisIndex,GJTest_s1.ran,passiveTrials_s2.thisRepN,passiveTrials_s2.thisTrialN,passiveTrials_s2.thisN,passiveTrials_s2.thisIndex,passiveTrials_s2.ran,comprehensionTrials_s2.thisRepN,comprehensionTrials_s2.thisTrialN,comprehensionTrials_s2.thisN,comprehensionTrials_s2.thisIndex,comprehensionTrials_s2.ran,productionTrials_s2.thisRepN,productionTrials_s2.thisTrialN,productionTrials_s2.thisN,productionTrials_s2.thisIndex,productionTrials_s2.ran,chunkTest_s2.thisRepN,chunkTest_s2.thisTrialN,chunkTest_s2.thisN,chunkTest_s2.thisIndex,chunkTest_s2.ran,GJTest_s2.thisRepN,GJTest_s2.thisTrialN,GJTest_s2.thisN,GJTest_s2.thisIndex,GJTest_s2.ran
,,,,,,,,,,,,,1,,,ALP1109,19650915,2026-04-28_14h13.26.715,BrocantoHPilot1WOSession3,2025.2.4,Win32,59.95203837,1010.575,1,1,1,23.676,1,18.439,23.676,1036.046,0,23,23,23,1,Ab-SBJ-N3-JUMP-INTR.mp3,Ab-SBJ-N3-JUMP-INTR.mp4,Aa-SBJ-N3-REVEAL-INTR.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,,,ALP1109,19650915,2026-04-28_14h13.26.715,BrocantoHPilot1WOSession3,2025.2.4,Win32,59.95203837,1036.049,1,2,1,24.374,0,21.321,24.374,1062.115,0,24,24,24,1,OBJ-N5-SBJ-N4-PUSH-TR-LOC-N2.mp3,OBJ-N5-SBJ-N4-PUSH-TR-LOC-N2.mp4,OBJ-N5-SBJ-N2-PUSH-TR-LOC-N4.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,,,ALP1109,19650915,2026-04-28_14h13.26.715,BrocantoHPilot1WOSession3,2025.2.4,Win32,59.95203837,1062.118,1,2,2,22.27,1,21.862,22.27,1086.051,0,25,25,25,1,Ab-OBJ-N5-SBJ-N3-HIDE-TR.mp3,Ab-OBJ-N5-SBJ-N3-HIDE-TR.mp4,Ab-OBJ-N5-SBJ-N3-REVEAL-TR.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,,,ALP1109,19650915,2026-04-28_14h13.26.715,BrocantoHPilot1WOSession3,2025.2.4,Win32,59.95203837,1086.053,1,2,2,19.196,1,19.148,19.196,1107.051,0,26,26,26,1,SBJ-N1-GO-INTR.mp3,SBJ-N1-GO-INTR.mp4,SBJ-N1-REVEAL-INTR.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,,,ALP1109,19650915,2026-04-28_14h13.26.715,BrocantoHPilot1WOSession3,2025.2.4,Win32,59.95203837,1107.055,1,1,1,18.67,1,15.731,18.67,1127.402,0,27,27,27,1,SBJ-N5-HIDE-INTR.mp3,SBJ-N5-HIDE-INTR.mp4,SBJ-N5-GO-INTR.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,,,ALP1109,19650915,2026-04-28_14h13.26.715,BrocantoHPilot1WOSession3,2025.2.4,Win32,59.95203837,1127.404,1,2,2,20.32,1,18.895,20.32,1149.479,0,28,28,28,1,Ab-OBJ-N5-SBJ-N4-REVEAL-TR.mp3,Ab-OBJ-N5-SBJ-N4-REVEAL-TR.mp4,OBJ-N4-Aa-SBJ-N5-REVEAL-TR.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,,,ALP1109,19650915,2026-04-28_14h13.26.715,BrocantoHPilot1WOSession3,2025.2.4,Win32,59.95203837,1149.48,1,2,1,19.82,0,19.034,19.82,1170.958,0,29,29,29,1,Ab-OBJ-N5-Ab-SBJ-N3-PUSH-TR-LOC-N2.mp3,Ab-OBJ-N5-Ab-SBJ-N3-PUSH-TR-LOC-N2.mp4,Ab-OBJ-N5-Aa-SBJ-N3-PUSH-TR-LOC-N2.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,,,ALP1109,19650915,2026-04-28_14h13.26.715,BrocantoHPilot1WOSession3,2025.2.4,Win32,59.95203837,1170.961,1,1,1,22.823,1,17.953,22.823,1195.492,0,30,30,30,1,Ab-OBJ-N5-SBJ-N2-HIDE-TR.mp3,Ab-OBJ-N5-SBJ-N2-HIDE-TR.mp4,OBJ-N2-Ab-SBJ-N5-PUSH-TR.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,,,ALP1109,19650915,2026-04-28_14h13.26.715,BrocantoHPilot1WOSession3,2025.2.4,Win32,59.95203837,1195.493,1,2,2,17.584,1,15.281,17.584,1214.758,0,31,31,31,1,SBJ-N3-JUMP-INTR.mp3,SBJ-N3-JUMP-INTR.mp4,SBJ-N3-GO-INTR.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,,,ALP1109,19650915,2026-04-28_14h13.26.715,BrocantoHPilot1WOSession3,2025.2.4,Win32,59.95203837,1214.759,1,1,2,31.36,0,22.155,31.36,1248.05,0,32,32,32,1,SBJ-N1-GO-INTR.mp3,SBJ-N1-GO-INTR.mp4,SBJ-N1-JUMP-INTR.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,,,ALP1109,19650915,2026-04-28_14h13.26.715,BrocantoHPilot1WOSession3,2025.2.4,Win32,59.95203837,1248.052,1,1,1,26.614,1,19.625,26.614,1276.44,0,33,33,33,1,Aa-SBJ-N5-GO-INTR-LOC-N4.mp3,Aa-SBJ-N5-GO-INTR-LOC-N4.mp4,SBJ-N4-GO-INTR-Aa-LOC-N5.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,,,ALP1109,19650915,2026-04-28_14h13.26.715,BrocantoHPilot1WOSession3,2025.2.4,Win32,59.95203837,1276.443,1,2,2,19.412,1,19.309,19.412,1297.445,0,34,34,34,1,SBJ-N3-JUMP-INTR-Aa-LOC-N1.mp3,SBJ-N3-JUMP-INTR-Aa-LOC-N1.mp4,SBJ-N3-HIDE-INTR-Ab-LOC-N1.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,,,ALP1109,19650915,2026-04-28_14h13.26.715,BrocantoHPilot1WOSession3,2025.2.4,Win32,59.95203837,1297.449,1,1,1,31.716,1,19.389,31.716,1330.804,0,35,35,35,1,SBJ-N1-HIDE-INTR-Ab-LOC-N3.mp3,SBJ-N1-HIDE-INTR-Ab-LOC-N3.mp4,Aa-SBJ-N3-HIDE-INTR-LOC-N1.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,,,ALP1109,19650915,2026-04-28_14h13.26.715,BrocantoHPilot1WOSession3,2025.2.4,Win32,59.95203837,1330.806,1,2,2,23.368,1,21.941,23.368,1355.974,0,36,36,36,1,Ab-SBJ-N5-JUMP-INTR-LOC-N1.mp3,Ab-SBJ-N5-JUMP-INTR-LOC-N1.mp4,Aa-SBJ-N5-JUMP-INTR-LOC-N1.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,,,ALP1109,19650915,2026-04-28_14h13.26.715,BrocantoHPilot1WOSession3,2025.2.4,Win32,59.95203837,1355.977,1,1,1,24.814,1,17.352,24.814,1382.383,0,37,37,37,1,Aa-SBJ-N5-GO-INTR-Aa-LOC-N2.mp3,Aa-SBJ-N5-GO-INTR-Aa-LOC-N2.mp4,Aa-SBJ-N2-HIDE-INTR-Aa-LOC-N5.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,,,ALP1109,19650915,2026-04-28_14h13.26.715,BrocantoHPilot1WOSession3,2025.2.4,Win32,59.95203837,1382.386,1,2,2,22.303,1,21.869,22.303,1406.514,0,38,38,38,1,SBJ-N1-HIDE-INTR-Ab-LOC-N4.mp3,SBJ-N1-HIDE-INTR-Ab-LOC-N4.mp4,Ab-SBJ-N4-HIDE-INTR-LOC-N1.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,,,ALP1109,19650915,2026-04-28_14h13.26.715,BrocantoHPilot1WOSession3,2025.2.4,Win32,59.95203837,1406.515,1,1,1,21.025,1,20.025,21.025,1429.15,0,39,39,39,1,OBJ-N5-Ab-SBJ-N1-REVEAL-TR-Ab-LOC-N3.mp3,OBJ-N5-Ab-SBJ-N1-REVEAL-TR-Ab-LOC-N3.mp4,OBJ-N5-Ab-SBJ-N1-PUSH-TR-Aa-LOC-N3.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,,,ALP1109,19650915,2026-04-28_14h13.26.715,BrocantoHPilot1WOSession3,2025.2.4,Win32,59.95203837,1429.152,1,1,1,27.962,1,,27.962,1458.829,0,40,40,40,1,Ab-OBJ-N5-Ab-SBJ-N3-HIDE-TR-Ab-LOC-N4.mp3,Ab-OBJ-N5-Ab-SBJ-N3-HIDE-TR-Ab-LOC-N4.mp4,Ab-OBJ-N4-Aa-SBJ-N3-HIDE-TR-Ab-LOC-N5.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,,,ALP1109,19650915,2026-04-28_14h13.26.715,BrocantoHPilot1WOSession3,2025.2.4,Win32,59.95203837,1458.831,1,2,2,29.495,1,28.994,29.495,1490.016,0,41,41,41,1,Ab-OBJ-N5-SBJ-N4-HIDE-TR.mp3,Ab-OBJ-N5-SBJ-N4-HIDE-TR.mp4,Aa-OBJ-N5-SBJ-N4-HIDE-TR.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,,,ALP1109,19650915,2026-04-28_14h13.26.715,BrocantoHPilot1WOSession3,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,Ab OBJ.N5 Ab SBJ.N2 REVEAL-TR LOC.N1,,,1509.257,1,Ab-OBJ-N5-Ab-SBJ-N2-REVEAL-TR-LOC-N1.mp4,Ab|N5|Ab|N2|REVEAL|N1,HIDE|Aa|N1|Ab|N2|N4|REVEAL|N5|JUMP|Ab,zsot|timó|zsot|murak|girda|pekli,zsübe|gyék|pekli|zsot|murak|dabi|girda|timó|bonip|zsot,0,8.105,36.142,zsot timó girda zsot murak,1548.724,0,0,0,0,1,Ab-OBJ-N5-Ab-SBJ-N2-REVEAL-TR-LOC-N1.mp4,Ab|N5|Ab|N2|REVEAL|N1,HIDE|Aa|N1|Ab|N2|N4|REVEAL|N5|JUMP|Ab,zsot timó zsot murak girda pekli,zsot|timó|zsot|murak|girda|pekli,zsübe|gyék|pekli|zsot|murak|dabi|girda|timó|bonip|zsot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,,,ALP1109,19650915,2026-04-28_14h13.26.715,BrocantoHPilot1WOSession3,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,Ab SBJ.N2 REVEAL-INTR Ab LOC.N5,,,1549.234,1,Ab-SBJ-N2-REVEAL-INTR-Ab-LOC-N5.mp4,Ab|N2|REVEAL|Ab|N5,Ab|PUSH|N5|HIDE|REVEAL|Ab|N3|N2|N4,zsot|murak|girda|zsot|timó,zsot|vánta|timó|zsübe|girda|zsot|zilép|murak|dabi,0,10.753,41.035,zsot murak zsot timó girda,1593.244,0,1,1,1,1,Ab-SBJ-N2-REVEAL-INTR-Ab-LOC-N5.mp4,Ab|N2|REVEAL|Ab|N5,Ab|PUSH|N5|HIDE|REVEAL|Ab|N3|N2|N4,zsot murak girda zsot timó,zsot|murak|girda|zsot|timó,zsot|vánta|timó|zsübe|girda|zsot|zilép|murak|dabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,,,ALP1109,19650915,2026-04-28_14h13.26.715,BrocantoHPilot1WOSession3,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,Ab SBJ.N5 REVEAL-INTR LOC.N2,,,1593.759,1,Ab-SBJ-N5-REVEAL-INTR-LOC-N2.mp4,Ab|N5|REVEAL|N2,PUSH|REVEAL|Aa|N2|GO|N5|Ab|N4,zsot|timó|girda|murak,vánta|girda|gyék|murak|kávler|timó|zsot|dabi,0,8.246,28.864,zsot murak girda timó,1627.454,0,2,2,2,1,Ab-SBJ-N5-REVEAL-INTR-LOC-N2.mp4,Ab|N5|REVEAL|N2,PUSH|REVEAL|Aa|N2|GO|N5|Ab|N4,zsot timó girda murak,zsot|timó|girda|murak,vánta|girda|gyék|murak|kávler|timó|zsot|dabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,,,ALP1109,19650915,2026-04-28_14h13.26.715,BrocantoHPilot1WOSession3,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,OBJ.N5 Ab SBJ.N3 HIDE-TR LOC.N4,,,1627.974,1,OBJ-N5-Ab-SBJ-N3-HIDE-TR-LOC-N4.mp4,N5|Ab|N3|HIDE|N4,N2|N3|Ab|GO|HIDE|REVEAL|N4|N5|PUSH,timó|zsot|zilép|zsübe|dabi,murak|zilép|zsot|kávler|zsübe|girda|dabi|timó|vánta,0,5.574,55.946,timó zsübe zsot zilép girda,1689.908,0,3,3,3,1,OBJ-N5-Ab-SBJ-N3-HIDE-TR-LOC-N4.mp4,N5|Ab|N3|HIDE|N4,N2|N3|Ab|GO|HIDE|REVEAL|N4|N5|PUSH,timó zsot zilép zsübe dabi,timó|zsot|zilép|zsübe|dabi,murak|zilép|zsot|kávler|zsübe|girda|dabi|timó|vánta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,,,ALP1109,19650915,2026-04-28_14h13.26.715,BrocantoHPilot1WOSession3,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,OBJ.N5 Ab SBJ.N3 PUSH-TR Ab LOC.N4,,,1690.439,1,OBJ-N5-Ab-SBJ-N3-PUSH-TR-Ab-LOC-N4.mp4,N5|Ab|N3|PUSH|Ab|N4,HIDE|Ab|JUMP|N2|N3|PUSH|N5|N1|N4|Ab,timó|zsot|zilép|vánta|zsot|dabi,zsübe|zsot|bonip|murak|zilép|vánta|timó|pekli|dabi|zsot,0,6.187,33.367,zsot zilép vánta timó dabi,1726.309,0,4,4,4,1,OBJ-N5-Ab-SBJ-N3-PUSH-TR-Ab-LOC-N4.mp4,N5|Ab|N3|PUSH|Ab|N4,HIDE|Ab|JUMP|N2|N3|PUSH|N5|N1|N4|Ab,timó zsot zilép vánta zsot dabi,timó|zsot|zilép|vánta|zsot|dabi,zsübe|zsot|bonip|murak|zilép|vánta|timó|pekli|dabi|zsot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,,,ALP1109,19650915,2026-04-28_14h13.26.715,BrocantoHPilot1WOSession3,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,Ab SBJ.N5 REVEAL-INTR Ab LOC.N2,,,1726.82,1,Ab-SBJ-N5-REVEAL-INTR-Ab-LOC-N2.mp4,Ab|N5|REVEAL|Ab|N2,Ab|JUMP|HIDE|Ab|REVEAL|N2|N1|N5|N3,zsot|timó|girda|zsot|murak,zsot|bonip|zsübe|zsot|girda|murak|pekli|timó|zilép,1,7.303,28.902,zsot timó girda zsot murak,1777.19,0,5,5,5,1,Ab-SBJ-N5-REVEAL-INTR-Ab-LOC-N2.mp4,Ab|N5|REVEAL|Ab|N2,Ab|JUMP|HIDE|Ab|REVEAL|N2|N1|N5|N3,zsot timó girda zsot murak,zsot|timó|girda|zsot|murak,zsot|bonip|zsübe|zsot|girda|murak|pekli|timó|zilép,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,,,ALP1109,19650915,2026-04-28_14h13.26.715,BrocantoHPilot1WOSession3,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,OBJ.N5 SBJ.N3 HIDE-TR Ab LOC.N2,,,1777.713,1,OBJ-N5-SBJ-N3-HIDE-TR-Ab-LOC-N2.mp4,N5|N3|HIDE|Ab|N2,Aa|PUSH|HIDE|N3|N1|N2|Ab|N5|N4,timó|zilép|zsübe|zsot|murak,gyék|vánta|zsübe|zilép|pekli|murak|zsot|timó|dabi,0,6.934,26.241,zsot zilép zsübe timó,1811.205,0,6,6,6,1,OBJ-N5-SBJ-N3-HIDE-TR-Ab-LOC-N2.mp4,N5|N3|HIDE|Ab|N2,Aa|PUSH|HIDE|N3|N1|N2|Ab|N5|N4,timó zilép zsübe zsot murak,timó|zilép|zsübe|zsot|murak,gyék|vánta|zsübe|zilép|pekli|murak|zsot|timó|dabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,,,ALP1109,19650915,2026-04-28_14h13.26.715,BrocantoHPilot1WOSession3,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,SBJ.N3 REVEAL-INTR Ab LOC.N2,,,1811.72,1,SBJ-N3-REVEAL-INTR-Ab-LOC-N2.mp4,N3|REVEAL|Ab|N2,REVEAL|PUSH|N3|Ab|N2|GO|N5|N1,zilép|girda|zsot|murak,girda|vánta|zilép|zsot|murak|kávler|timó|pekli,0,7.081,17.044,zilép girda murak,1832.561,0,7,7,7,1,SBJ-N3-REVEAL-INTR-Ab-LOC-N2.mp4,N3|REVEAL|Ab|N2,REVEAL|PUSH|N3|Ab|N2|GO|N5|N1,zilép girda zsot murak,zilép|girda|zsot|murak,girda|vánta|zilép|zsot|murak|kávler|timó|pekli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,,,ALP1109,19650915,2026-04-28_14h13.26.715,BrocantoHPilot1WOSession3,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,Ab OBJ.N5 Ab SBJ.N3 REVEAL-TR,,,1833.063,1,Ab-OBJ-N5-Ab-SBJ-N3-REVEAL-TR.mp4,Ab|N5|Ab|N3|REVEAL,N5|PUSH|Aa|REVEAL|HIDE|N4|N3|Ab|Ab,zsot|timó|zsot|zilép|girda,timó|vánta|gyék|girda|zsübe|dabi|zilép|zsot|zsot,0,6.214,18.17,zsot timó girda zsot zilép,1856.826,0,8,8,8,1,Ab-OBJ-N5-Ab-SBJ-N3-REVEAL-TR.mp4,Ab|N5|Ab|N3|REVEAL,N5|PUSH|Aa|REVEAL|HIDE|N4|N3|Ab|Ab,zsot timó zsot zilép girda,zsot|timó|zsot|zilép|girda,timó|vánta|gyék|girda|zsübe|dabi|zilép|zsot|zsot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,,,ALP1109,19650915,2026-04-28_14h13.26.715,BrocantoHPilot1WOSession3,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,SBJ.N4 JUMP-INTR,,,1857.33,1,SBJ-N4-JUMP-INTR.mp4,N4|JUMP,N2|N4|JUMP|N1|N5|Aa,dabi|bonip,murak|dabi|bonip|pekli|timó|gyék,1,5.283,13.291,dabi bonip,1873.607,0,9,9,9,1,SBJ-N4-JUMP-INTR.mp4,N4|JUMP,N2|N4|JUMP|N1|N5|Aa,dabi bonip,dabi|bonip,murak|dabi|bonip|pekli|timó|gyék,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,,,ALP1109,19650915,2026-04-28_14h13.26.715,BrocantoHPilot1WOSession3,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,Ab SBJ.N3 REVEAL-INTR LOC.N4,,,1874.123,1,Ab-SBJ-N3-REVEAL-INTR-LOC-N4.mp4,Ab|N3|REVEAL|N4,N4|Aa|N2|HIDE|Ab|JUMP|N3|REVEAL,zsot|zilép|girda|dabi,dabi|gyék|murak|zsübe|zsot|bonip|zilép|girda,0,7.528,26.865,zsot zilép dabi girda,1906.284,0,10,10,10,1,Ab-SBJ-N3-REVEAL-INTR-LOC-N4.mp4,Ab|N3|REVEAL|N4,N4|Aa|N2|HIDE|Ab|JUMP|N3|REVEAL,zsot zilép girda dabi,zsot|zilép|girda|dabi,dabi|gyék|murak|zsübe|zsot|bonip|zilép|girda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,,,ALP1109,19650915,2026-04-28_14h13.26.715,BrocantoHPilot1WOSession3,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,SBJ.N1 GO-INTR,,,1906.798,1,SBJ-N1-GO-INTR.mp4,N1|GO,Ab|N3|PUSH|HIDE|N1|GO,pekli|kávler,zsot|zilép|vánta|zsübe|pekli|kávler,1,6.308,10.339,pekli kávler,1921.592,0,11,11,11,1,SBJ-N1-GO-INTR.mp4,N1|GO,Ab|N3|PUSH|HIDE|N1|GO,pekli kávler,pekli|kávler,zsot|zilép|vánta|zsübe|pekli|kávler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,,,ALP1109,19650915,2026-04-28_14h13.26.715,BrocantoHPilot1WOSession3,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,Ab OBJ.N5 Ab SBJ.N4 PUSH-TR,,,1922.112,1,Ab-OBJ-N5-Ab-SBJ-N4-PUSH-TR.mp4,Ab|N5|Ab|N4|PUSH,JUMP|REVEAL|Aa|GO|Ab|N5|Ab|N4|PUSH,zsot|timó|zsot|dabi|vánta,bonip|girda|gyék|kávler|zsot|timó|zsot|dabi|vánta,1,5.697,29.072,zsot timó zsot dabi vánta,1954.67,0,12,12,12,1,Ab-OBJ-N5-Ab-SBJ-N4-PUSH-TR.mp4,Ab|N5|Ab|N4|PUSH,JUMP|REVEAL|Aa|GO|Ab|N5|Ab|N4|PUSH,zsot timó zsot dabi vánta,zsot|timó|zsot|dabi|vánta,bonip|girda|gyék|kávler|zsot|timó|zsot|dabi|vánta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,,,ALP1109,19650915,2026-04-28_14h13.26.715,BrocantoHPilot1WOSession3,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,Ab OBJ.N5 Ab SBJ.N3 REVEAL-TR Ab LOC.N4,,,1955.183,1,Ab-OBJ-N5-Ab-SBJ-N3-REVEAL-TR-Ab-LOC-N4.mp4,Ab|N5|Ab|N3|REVEAL|Ab|N4,N3|HIDE|Aa|Ab|PUSH|N5|Ab|N4|Ab|REVEAL|N2,zsot|timó|zsot|zilép|girda|zsot|dabi,zilép|zsübe|gyék|zsot|vánta|timó|zsot|dabi|zsot|girda|murak,0,6.6,34.914,zsot timó girda zsot zilép dabi,1992.792,0,13,13,13,1,Ab-OBJ-N5-Ab-SBJ-N3-REVEAL-TR-Ab-LOC-N4.mp4,Ab|N5|Ab|N3|REVEAL|Ab|N4,N3|HIDE|Aa|Ab|PUSH|N5|Ab|N4|Ab|REVEAL|N2,zsot timó zsot zilép girda zsot dabi,zsot|timó|zsot|zilép|girda|zsot|dabi,zilép|zsübe|gyék|zsot|vánta|timó|zsot|dabi|zsot|girda|murak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
