wordLearning.exposure.itemIdx,wordLearning.exposure.pass,wordLearning.exposure.image,wordLearning.exposure.audio,wordLearning.test.started,wordLearning.test.targetIdx,wordLearning.test.targetImage,wordLearning.test.optionOrder,wordLearning.test.responseIdx,wordLearning.test.correct,wordLearning.test.streakAfter,wordLearning.test.masteredSnapshot,passiveTrial.started,passive.sessionIndex,passive.movie,passive.sound,passiveTrial.stopped,passiveSelfPaceKey.keys,passiveSelfPaceKey.rt,passiveSelfPaceKey.duration,passiveTrials_s1.thisRepN,passiveTrials_s1.thisTrialN,passiveTrials_s1.thisN,passiveTrials_s1.thisIndex,passiveTrials_s1.ran,sessionIndex,passiveMovie,passiveSound,participant,születési dátum (ÉÉÉÉ.HH.NN),date,expName,psychopyVersion,OS,frameRate,comprehensionTrial.started,comprehension.sessionIndex,comprehension.correctPosition,comprehension.response,comprehension.rt,comprehension.correct,comprehension.t_sentenceAudioEnd,comprehension.t_lastChoiceClick,comprehensionTrial.stopped,comprehensionTrials_s1.thisRepN,comprehensionTrials_s1.thisTrialN,comprehensionTrials_s1.thisN,comprehensionTrials_s1.thisIndex,comprehensionTrials_s1.ran,sentence,video_correct,video_incorrect,productionTrial.started,production.sessionIndex,production.video,production.correct_words,production.all_words,production.correct_words_form,production.all_words_form,production.correct,production.t_firstVideoEnd,production.t_lastWordClick,production.response,productionTrial.stopped,productionTrials_s1.thisRepN,productionTrials_s1.thisTrialN,productionTrials_s1.thisN,productionTrials_s1.thisIndex,productionTrials_s1.ran,video,correct_words,all_words,sentence_form,correct_words_form,all_words_form,familiarityTrial.started,familiarity.testName,familiarity.thisN,familiarity.sessionIndex,familiarity.audio,familiarity.previous_encounters,familiarity.playAttemptTime,familiarity.rating,familiarity.playClickCount,familiarity.t_audioEnd,familiarity.t_lastLikertClick,familiarityTrial.stopped,chunkTest_s1.thisRepN,chunkTest_s1.thisTrialN,chunkTest_s1.thisN,chunkTest_s1.thisIndex,chunkTest_s1.ran,audio,previous_encounters,GJTest_s1.thisRepN,GJTest_s1.thisTrialN,GJTest_s1.thisN,GJTest_s1.thisIndex,GJTest_s1.ran,passiveTrials_s2.thisRepN,passiveTrials_s2.thisTrialN,passiveTrials_s2.thisN,passiveTrials_s2.thisIndex,passiveTrials_s2.ran,comprehensionTrials_s2.thisRepN,comprehensionTrials_s2.thisTrialN,comprehensionTrials_s2.thisN,comprehensionTrials_s2.thisIndex,comprehensionTrials_s2.ran,productionTrials_s2.thisRepN,productionTrials_s2.thisTrialN,productionTrials_s2.thisN,productionTrials_s2.thisIndex,productionTrials_s2.ran
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,2496.436,1,2,2,23.005,1,20.29,23.005,2521.826,0,29,29,29,1,OBJ-N5-SBJ-N2-PUSH-TR-LOC-N4.mp3,OBJ-N5-SBJ-N2-PUSH-TR-LOC-N4.mp4,OBJ-N2-SBJ-N5-PUSH-TR-LOC-N4.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,2521.83,1,1,1,18.375,1,18.531,18.375,2541.919,0,30,30,30,1,OBJ-N5-SBJ-N1-REVEAL-TR-LOC-N3.mp3,OBJ-N5-SBJ-N1-REVEAL-TR-LOC-N3.mp4,OBJ-N3-SBJ-N1-HIDE-TR-LOC-N5.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,2541.921,1,2,2,19.283,1,18.988,19.283,2562.934,0,31,31,31,1,SBJ-N3-GO-INTR.mp3,SBJ-N3-GO-INTR.mp4,SBJ-N3-HIDE-INTR.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,2562.935,1,2,2,62.827,1,30.08,62.827,2627.474,0,32,32,32,1,OBJ-N5-SBJ-N3-PUSH-TR-LOC-N4.mp3,OBJ-N5-SBJ-N3-PUSH-TR-LOC-N4.mp4,OBJ-N4-SBJ-N3-PUSH-TR-LOC-N5.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,2627.477,1,2,2,39.317,1,21.337,39.317,2669.172,0,33,33,33,1,OBJ-N5-Ab-SBJ-N1-HIDE-TR.mp3,OBJ-N5-Ab-SBJ-N1-HIDE-TR.mp4,OBJ-N5-Aa-SBJ-N1-PUSH-TR.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,2669.174,1,1,1,30.275,1,27.497,30.275,2701.148,0,34,34,34,1,SBJ-N1-JUMP-INTR.mp3,SBJ-N1-JUMP-INTR.mp4,SBJ-N1-GO-INTR.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,2701.149,1,2,1,46.058,0,22.776,46.058,2749.072,0,35,35,35,1,SBJ-N2-HIDE-INTR-LOC-N3.mp3,SBJ-N2-HIDE-INTR-LOC-N3.mp4,SBJ-N3-GO-INTR-LOC-N2.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,2749.074,1,2,2,49.773,1,28.937,49.773,2800.761,0,36,36,36,1,SBJ-N4-HIDE-INTR-LOC-N5.mp3,SBJ-N4-HIDE-INTR-LOC-N5.mp4,SBJ-N5-HIDE-INTR-LOC-N4.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,2800.764,1,2,2,22.094,1,19.972,22.094,2825.686,0,37,37,37,1,SBJ-N5-GO-INTR-LOC-N4.mp3,SBJ-N5-GO-INTR-LOC-N4.mp4,SBJ-N4-REVEAL-INTR-LOC-N5.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,2825.688,1,2,2,35.469,1,15.729,35.469,2862.766,0,38,38,38,1,SBJ-N3-JUMP-INTR-LOC-N2.mp3,SBJ-N3-JUMP-INTR-LOC-N2.mp4,SBJ-N2-JUMP-INTR-LOC-N3.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,2862.767,1,2,2,18.722,1,18.094,18.722,2883.116,0,39,39,39,1,SBJ-N4-JUMP-INTR-LOC-N1.mp3,SBJ-N4-JUMP-INTR-LOC-N1.mp4,SBJ-N1-REVEAL-INTR-LOC-N4.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,2883.117,1,2,1,33.255,0,26.404,33.255,2918.51,0,40,40,40,1,Ab-OBJ-N5-SBJ-N2-HIDE-TR.mp3,Ab-OBJ-N5-SBJ-N2-HIDE-TR.mp4,OBJ-N2-Aa-SBJ-N5-HIDE-TR.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,2918.512,1,1,2,20.76,0,19.874,20.76,2940.886,0,41,41,41,1,OBJ-N5-SBJ-N3-REVEAL-TR-LOC-N4.mp3,OBJ-N5-SBJ-N3-REVEAL-TR-LOC-N4.mp4,OBJ-N4-SBJ-N3-REVEAL-TR-LOC-N5.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,OBJ.N5 SBJ.N4 HIDE-TR,,,2967.726,1,OBJ-N5-SBJ-N4-HIDE-TR.mp4,N5|N4|HIDE,JUMP|N5|N4|HIDE|Ab|N2|REVEAL,timó|dabi|zsübe,bonip|timó|dabi|zsübe|zsot|murak|girda,0,8.905,36.825,dabi timó,3046.774,0,0,0,0,1,OBJ-N5-SBJ-N4-HIDE-TR.mp4,N5|N4|HIDE,JUMP|N5|N4|HIDE|Ab|N2|REVEAL,timó dabi zsübe,timó|dabi|zsübe,bonip|timó|dabi|zsübe|zsot|murak|girda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,SBJ.N3 JUMP-INTR,,,3047.288,1,SBJ-N3-JUMP-INTR.mp4,N3|JUMP,N2|N1|Aa|JUMP|Ab|N3,zilép|bonip,murak|pekli|gyék|bonip|zsot|zilép,1,6.941,128.465,zilép bonip,3198.401,0,1,1,1,1,SBJ-N3-JUMP-INTR.mp4,N3|JUMP,N2|N1|Aa|JUMP|Ab|N3,zilép bonip,zilép|bonip,murak|pekli|gyék|bonip|zsot|zilép,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,SBJ.N4 GO-INTR,,,3198.916,1,SBJ-N4-GO-INTR.mp4,N4|GO,N4|REVEAL|N2|N1|GO|JUMP,dabi|kávler,dabi|girda|murak|pekli|kávler|bonip,0,19.855,39.582,dabi bonip,3270.368,0,2,2,2,1,SBJ-N4-GO-INTR.mp4,N4|GO,N4|REVEAL|N2|N1|GO|JUMP,dabi kávler,dabi|kávler,dabi|girda|murak|pekli|kávler|bonip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,OBJ.N5 SBJ.N4 PUSH-TR,,,3270.881,1,OBJ-N5-SBJ-N4-PUSH-TR.mp4,N5|N4|PUSH,N2|GO|N1|JUMP|N5|PUSH|N4,timó|dabi|vánta,murak|kávler|pekli|bonip|timó|vánta|dabi,0,11.036,34.857,dabi timó bonip,3337.496,0,3,3,3,1,OBJ-N5-SBJ-N4-PUSH-TR.mp4,N5|N4|PUSH,N2|GO|N1|JUMP|N5|PUSH|N4,timó dabi vánta,timó|dabi|vánta,murak|kávler|pekli|bonip|timó|vánta|dabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,OBJ.N5 SBJ.N3 REVEAL-TR,,,3338.011,1,OBJ-N5-SBJ-N3-REVEAL-TR.mp4,N5|N3|REVEAL,REVEAL|Ab|PUSH|N3|N5|Aa|N1,timó|zilép|girda,girda|zsot|vánta|zilép|timó|gyék|pekli,0,7.155,39.922,pekli timó girda,3393.438,0,4,4,4,1,OBJ-N5-SBJ-N3-REVEAL-TR.mp4,N5|N3|REVEAL,REVEAL|Ab|PUSH|N3|N5|Aa|N1,timó zilép girda,timó|zilép|girda,girda|zsot|vánta|zilép|timó|gyék|pekli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,SBJ.N4 HIDE-INTR,,,3393.953,1,SBJ-N4-HIDE-INTR.mp4,N4|HIDE,Ab|GO|HIDE|N4|Aa|JUMP,dabi|zsübe,zsot|kávler|zsübe|dabi|gyék|bonip,0,7.109,51.314,dabi bonip,3456.763,0,5,5,5,1,SBJ-N4-HIDE-INTR.mp4,N4|HIDE,Ab|GO|HIDE|N4|Aa|JUMP,dabi zsübe,dabi|zsübe,zsot|kávler|zsübe|dabi|gyék|bonip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,OBJ.N5 SBJ.N4 PUSH-TR,,,3457.273,1,OBJ-N5-SBJ-N4-PUSH-TR.mp4,N5|N4|PUSH,N5|Aa|N3|Ab|PUSH|N1|N4,timó|dabi|vánta,timó|gyék|zilép|zsot|vánta|pekli|dabi,0,6.749,41.236,dabi timó vánta,3512.433,0,6,6,6,1,OBJ-N5-SBJ-N4-PUSH-TR.mp4,N5|N4|PUSH,N5|Aa|N3|Ab|PUSH|N1|N4,timó dabi vánta,timó|dabi|vánta,timó|gyék|zilép|zsot|vánta|pekli|dabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,SBJ.N3 REVEAL-INTR,,,3512.94,1,SBJ-N3-REVEAL-INTR.mp4,N3|REVEAL,N1|N4|HIDE|N5|REVEAL|N3,zilép|girda,pekli|dabi|zsübe|timó|girda|zilép,0,4.35,12.115,pekli zsübe,3551.14,0,7,7,7,1,SBJ-N3-REVEAL-INTR.mp4,N3|REVEAL,N1|N4|HIDE|N5|REVEAL|N3,zilép girda,zilép|girda,pekli|dabi|zsübe|timó|girda|zilép,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,OBJ.N5 SBJ.N4 REVEAL-TR,,,3551.649,1,OBJ-N5-SBJ-N4-REVEAL-TR.mp4,N5|N4|REVEAL,Ab|JUMP|N2|REVEAL|N5|PUSH|N4,timó|dabi|girda,zsot|bonip|murak|girda|timó|vánta|dabi,0,6.443,24.765,dabi timó girda,3585.165,0,8,8,8,1,OBJ-N5-SBJ-N4-REVEAL-TR.mp4,N5|N4|REVEAL,Ab|JUMP|N2|REVEAL|N5|PUSH|N4,timó dabi girda,timó|dabi|girda,zsot|bonip|murak|girda|timó|vánta|dabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,SBJ.N3 JUMP-INTR,,,3585.68,1,SBJ-N3-JUMP-INTR.mp4,N3|JUMP,JUMP|PUSH|Aa|N3|Ab|GO,zilép|bonip,bonip|vánta|gyék|zilép|zsot|kávler,1,7.436,21.189,zilép bonip,3611.584,0,9,9,9,1,SBJ-N3-JUMP-INTR.mp4,N3|JUMP,JUMP|PUSH|Aa|N3|Ab|GO,zilép bonip,zilép|bonip,bonip|vánta|gyék|zilép|zsot|kávler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,OBJ.N5 SBJ.N4 HIDE-TR,,,3612.115,1,OBJ-N5-SBJ-N4-HIDE-TR.mp4,N5|N4|HIDE,N4|N3|REVEAL|N5|HIDE|Aa|N1,timó|dabi|zsübe,dabi|zilép|girda|timó|zsübe|gyék|pekli,0,6.897,31.528,dabi timó zsübe,3650.353,0,10,10,10,1,OBJ-N5-SBJ-N4-HIDE-TR.mp4,N5|N4|HIDE,N4|N3|REVEAL|N5|HIDE|Aa|N1,timó dabi zsübe,timó|dabi|zsübe,dabi|zilép|girda|timó|zsübe|gyék|pekli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,SBJ.N2 REVEAL-INTR,,,3650.865,1,SBJ-N2-REVEAL-INTR.mp4,N2|REVEAL,HIDE|N2|GO|REVEAL|PUSH|N5,murak|girda,zsübe|murak|kávler|girda|vánta|timó,0,7.574,13.647,murak zsübe,3672.366,0,11,11,11,1,SBJ-N2-REVEAL-INTR.mp4,N2|REVEAL,HIDE|N2|GO|REVEAL|PUSH|N5,murak girda,murak|girda,zsübe|murak|kávler|girda|vánta|timó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,OBJ.N5 SBJ.N4 HIDE-TR,,,3672.885,1,OBJ-N5-SBJ-N4-HIDE-TR.mp4,N5|N4|HIDE,Ab|HIDE|N4|N3|N2|GO|N5,timó|dabi|zsübe,zsot|zsübe|dabi|zilép|murak|kávler|timó,0,7.107,19.815,timó dabi kávler,3700.026,0,12,12,12,1,OBJ-N5-SBJ-N4-HIDE-TR.mp4,N5|N4|HIDE,Ab|HIDE|N4|N3|N2|GO|N5,timó dabi zsübe,timó|dabi|zsübe,zsot|zsübe|dabi|zilép|murak|kávler|timó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,SBJ.N1 GO-INTR,,,3700.533,1,SBJ-N1-GO-INTR.mp4,N1|GO,HIDE|N2|N1|GO|REVEAL|N3,pekli|kávler,zsübe|murak|pekli|kávler|girda|zilép,0,7.584,15.666,zilép kávler,3725.128,0,13,13,13,1,SBJ-N1-GO-INTR.mp4,N1|GO,HIDE|N2|N1|GO|REVEAL|N3,pekli kávler,pekli|kávler,zsübe|murak|pekli|kávler|girda|zilép,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,OBJ.N5 SBJ.N3 REVEAL-TR,,,3725.64,1,OBJ-N5-SBJ-N3-REVEAL-TR.mp4,N5|N3|REVEAL,N5|N4|REVEAL|N3|PUSH|GO|N2,timó|zilép|girda,timó|dabi|girda|zilép|vánta|kávler|murak,0,6.707,42.089,timó zilép kávler,3776.17,0,14,14,14,1,OBJ-N5-SBJ-N3-REVEAL-TR.mp4,N5|N3|REVEAL,N5|N4|REVEAL|N3|PUSH|GO|N2,timó zilép girda,timó|zilép|girda,timó|dabi|girda|zilép|vánta|kávler|murak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,SBJ.N3 JUMP-INTR,,,3776.705,1,SBJ-N3-JUMP-INTR.mp4,N3|JUMP,JUMP|N2|REVEAL|N5|N3|N4,zilép|bonip,bonip|murak|girda|timó|zilép|dabi,1,6.077,17.278,zilép bonip,3797.846,0,15,15,15,1,SBJ-N3-JUMP-INTR.mp4,N3|JUMP,JUMP|N2|REVEAL|N5|N3|N4,zilép bonip,zilép|bonip,bonip|murak|girda|timó|zilép|dabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,SBJ.N4 HIDE-INTR,,,3798.354,1,SBJ-N4-HIDE-INTR.mp4,N4|HIDE,GO|N4|Ab|N1|N2|HIDE,dabi|zsübe,kávler|dabi|zsot|pekli|murak|zsübe,1,7.049,11.514,dabi zsübe,3812.907,0,16,16,16,1,SBJ-N4-HIDE-INTR.mp4,N4|HIDE,GO|N4|Ab|N1|N2|HIDE,dabi zsübe,dabi|zsübe,kávler|dabi|zsot|pekli|murak|zsübe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,OBJ.N5 SBJ.N2 PUSH-TR,,,3813.422,1,OBJ-N5-SBJ-N2-PUSH-TR.mp4,N5|N2|PUSH,PUSH|N4|Ab|N1|N2|HIDE|N5,timó|murak|vánta,vánta|dabi|zsot|pekli|murak|zsübe|timó,0,5.735,17.792,murak timó vánta,3841.48,0,17,17,17,1,OBJ-N5-SBJ-N2-PUSH-TR.mp4,N5|N2|PUSH,PUSH|N4|Ab|N1|N2|HIDE|N5,timó murak vánta,timó|murak|vánta,vánta|dabi|zsot|pekli|murak|zsübe|timó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,SBJ.N5 REVEAL-INTR,,,3841.985,1,SBJ-N5-REVEAL-INTR.mp4,N5|REVEAL,PUSH|N5|GO|REVEAL|JUMP|N4,timó|girda,vánta|timó|kávler|girda|bonip|dabi,0,7.942,38.762,timó bonip,3892.166,0,18,18,18,1,SBJ-N5-REVEAL-INTR.mp4,N5|REVEAL,PUSH|N5|GO|REVEAL|JUMP|N4,timó girda,timó|girda,vánta|timó|kávler|girda|bonip|dabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,SBJ.N3 HIDE-INTR,,,3892.697,1,SBJ-N3-HIDE-INTR.mp4,N3|HIDE,N2|N3|N5|HIDE|N1|N4,zilép|zsübe,murak|zilép|timó|zsübe|pekli|dabi,1,6.389,13.695,zilép zsübe,3909.564,0,19,19,19,1,SBJ-N3-HIDE-INTR.mp4,N3|HIDE,N2|N3|N5|HIDE|N1|N4,zilép zsübe,zilép|zsübe,murak|zilép|timó|zsübe|pekli|dabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,OBJ.N5 SBJ.N2 PUSH-TR,,,3910.076,1,OBJ-N5-SBJ-N2-PUSH-TR.mp4,N5|N2|PUSH,JUMP|N1|N2|N3|PUSH|Ab|N5,timó|murak|vánta,bonip|pekli|murak|zilép|vánta|zsot|timó,0,5.619,33.215,timó murak bonip,3950.084,0,20,20,20,1,OBJ-N5-SBJ-N2-PUSH-TR.mp4,N5|N2|PUSH,JUMP|N1|N2|N3|PUSH|Ab|N5,timó murak vánta,timó|murak|vánta,bonip|pekli|murak|zilép|vánta|zsot|timó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,OBJ.N5 SBJ.N1 PUSH-TR,,,3950.594,1,OBJ-N5-SBJ-N1-PUSH-TR.mp4,N5|N1|PUSH,JUMP|GO|PUSH|N1|Ab|Aa|N5,timó|pekli|vánta,bonip|kávler|vánta|pekli|zsot|gyék|timó,1,5.773,25.538,timó pekli vánta,3979.265,0,21,21,21,1,OBJ-N5-SBJ-N1-PUSH-TR.mp4,N5|N1|PUSH,JUMP|GO|PUSH|N1|Ab|Aa|N5,timó pekli vánta,timó|pekli|vánta,bonip|kávler|vánta|pekli|zsot|gyék|timó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
